Date,Person_ID,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep,SleepQ,Exercise(mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level
2024-12-07,8859,28.0,Female,22.32,7.76,9.45,5.0,40.0,43.0,94.0,6.140610403834097,6,2,1
2024-05-14,9861,28.0,Female,20.52,5.97,9.46,3.0,46.0,267.0,36.0,9.8965396507963,6,7,7
2024-08-24,9457,59.0,Male,21.85,7.33,9.48,7.0,49.0,87.0,96.0,10.74655251962814,1,5,1
2024-05-02,1408,48.0,Other,23.42,7.76,8.34,9.0,17.0,218.0,160.0,9.770517485526298,1,6,3
2024-03-27,1314,51.0,Female,22.7,4.97,6.27,8.0,87.0,142.0,27.0,4.0730847434114015,10,10,2
2024-11-08,9371,54.0,Female,21.55,2.22,4.67,9.0,60.0,115.0,113.0,10.176986585411804,3,10,8
2024-05-31,8327,28.0,Male,21.97,6.68,8.71,7.0,4.0,168.0,56.0,11.410553050011684,1,4,1
2024-04-25,5107,18.0,Male,21.15,2.5,5.35,9.0,49.0,129.0,5.0,9.847973012725053,6,3,2
2024-06-04,6836,40.0,Female,21.35,4.96,7.61,10.0,66.0,191.0,142.0,5.573108467492036,5,10,9
2024-01-22,7780,32.0,Male,20.57,1.88,5.32,2.0,13.0,277.0,140.0,5.720900728481206,8,8,10
2024-09-03,3881,59.0,Other,21.47,2.76,5.3,4.0,8.0,297.0,66.0,7.725692790783285,7,5,10
2024-09-04,3767,18.0,Female,21.3,2.37,5.07,5.0,75.0,274.0,103.0,10.147077676999098,3,9,7
2024-02-07,5204,54.0,Female,20.92,1.94,5.02,2.0,6.0,157.0,160.0,9.602606517635667,6,4,3
2024-05-16,9021,49.0,Female,21.27,6.07,8.8,7.0,77.0,147.0,29.0,8.567994121749992,9,6,9
2024-03-28,5702,35.0,Female,20.28,4.47,8.19,7.0,6.0,39.0,115.0,7.385918654852654,10,9,7
2024-04-17,8906,22.0,Other,21.18,5.93,8.75,1.0,77.0,226.0,64.0,4.019310650727917,10,7,2
2024-04-19,5728,54.0,Other,21.63,7.01,9.37,1.0,69.0,82.0,166.0,8.25481538818832,4,10,7
2024-06-21,1460,40.0,Male,23.27,8.18,8.91,10.0,38.0,197.0,102.0,8.450329637720195,6,2,2
2024-04-14,6221,34.0,Female,22.38,4.51,6.13,9.0,29.0,250.0,171.0,5.220169024382758,8,7,10
2024-02-05,1368,36.0,Other,21.87,6.56,8.69,1.0,34.0,148.0,144.0,8.527625053700781,7,6,6
2024-08-12,3684,49.0,Male,23.78,8.93,9.15,6.0,26.0,84.0,83.0,7.724457739510048,6,7,3
2024-08-12,9179,53.0,Other,20.63,4.61,7.98,8.0,40.0,131.0,120.0,8.174587720951877,6,4,4
2024-09-30,2024,49.0,Male,21.42,3.56,6.15,5.0,40.0,95.0,58.0,10.306424861029315,3,3,6
2024-09-11,2626,18.0,Male,20.63,3.97,7.34,9.0,26.0,2.0,38.0,10.76258328511874,2,7,10
2024-12-10,3198,43.0,Other,21.32,5.5,8.19,2.0,47.0,249.0,0.0,10.256715585121384,7,10,7
2024-04-09,8597,41.0,Male,21.72,2.56,4.84,2.0,58.0,197.0,22.0,7.739678421189462,10,8,7
2024-02-03,5644,58.0,Female,22.35,7.28,8.93,10.0,38.0,259.0,143.0,5.736449834599889,3,9,1
2024-06-21,6877,44.0,Other,23.32,7.4,8.09,4.0,45.0,96.0,48.0,8.442783561091057,9,10,8
2024-09-29,8274,49.0,Male,23.1,3.79,4.69,3.0,74.0,224.0,177.0,8.21432183981397,8,3,6
2024-06-04,4663,50.0,Female,20.73,5.8,9.07,3.0,62.0,25.0,86.0,8.093039999077652,8,10,7
2024-07-23,8786,22.0,Male,23.78,4.64,4.85,5.0,89.0,233.0,44.0,7.549442549403652,4,3,9
2024-06-18,4092,19.0,Male,20.42,1.5,5.09,1.0,3.0,38.0,14.0,7.569263066880793,10,2,4
2024-12-11,7977,19.0,Male,21.83,4.25,6.42,1.0,32.0,180.0,12.0,6.569816290906395,9,1,8
2024-02-11,7499,42.0,Male,21.67,2.67,5.01,6.0,20.0,82.0,160.0,11.446964931178837,10,5,8
2024-11-28,2689,33.0,Male,22.77,5.27,6.5,10.0,27.0,184.0,70.0,11.815883049170369,8,1,4
2024-03-01,9040,36.0,Female,23.0,6.81,7.81,3.0,42.0,69.0,38.0,4.3310032078711735,9,4,8
2024-12-29,1758,27.0,Female,20.98,3.97,,6.0,9.0,240.0,179.0,10.306926971097074,9,2,5
2024-12-24,4195,21.0,Male,21.88,4.58,6.69,9.0,74.0,236.0,58.0,6.548056844438703,9,2,7
2024-08-25,8577,35.0,Male,20.13,2.52,6.39,5.0,35.0,82.0,162.0,9.529015957703193,8,7,5
2024-04-03,5414,52.0,Male,21.05,2.66,5.61,5.0,57.0,249.0,143.0,9.547073937108337,9,6,1
2024-10-01,5947,27.0,Female,21.28,2.89,5.61,10.0,14.0,145.0,30.0,7.289387485297738,10,9,1
2024-12-26,1173,28.0,Female,23.9,6.39,6.49,9.0,66.0,272.0,25.0,11.01117915023671,1,5,8
2024-04-04,2630,28.0,Female,21.75,5.91,8.16,1.0,27.0,131.0,167.0,4.459675055744554,9,1,2
2024-02-01,6101,50.0,Other,23.2,7.57,8.37,9.0,69.0,131.0,108.0,4.113656058230325,8,3,1
2024-07-26,5310,33.0,Female,23.5,5.22,5.72,5.0,79.0,183.0,47.0,8.565714783952355,10,8,5
2024-03-04,7612,24.0,Other,20.35,5.56,9.21,10.0,43.0,198.0,34.0,6.643264110899248,2,6,1
2024-06-14,4029,40.0,Other,20.72,3.51,6.79,6.0,80.0,77.0,91.0,7.963976543284974,6,1,9
2024-11-13,8693,19.0,Female,23.33,3.84,4.51,1.0,38.0,24.0,171.0,5.385660502519808,3,6,3
2024-04-21,5736,51.0,Male,21.28,6.61,9.33,8.0,29.0,77.0,73.0,10.874814452480129,10,7,4
2024-11-30,1589,40.0,Male,22.72,5.32,6.6,10.0,42.0,202.0,128.0,5.698860701278141,8,8,2
2024-11-28,2902,53.0,Other,20.67,1.49,4.82,10.0,8.0,94.0,121.0,7.787694681380928,9,8,10
2024-08-31,2715,57.0,Female,23.77,5.83,6.07,8.0,5.0,288.0,132.0,6.754358177315512,3,2,10
2024-01-02,2826,21.0,Other,23.72,6.07,6.36,10.0,6.0,21.0,56.0,8.903723090719959,2,8,9
2024-04-27,2619,28.0,Female,23.07,4.11,5.04,1.0,75.0,128.0,162.0,5.199348893479616,4,9,6
2024-08-23,4708,20.0,Female,23.15,6.93,7.78,3.0,74.0,14.0,115.0,4.011482505989517,3,7,6
2024-06-18,6413,36.0,Male,23.47,8.17,8.71,3.0,72.0,251.0,133.0,7.807070421851137,7,6,1
2024-05-25,3373,29.0,Female,21.22,3.11,5.89,2.0,9.0,282.0,13.0,7.113440088356919,10,9,9
2024-10-17,2388,59.0,Male,22.48,4.13,5.65,4.0,13.0,179.0,38.0,9.229818845483276,6,7,8
2024-07-16,6784,21.0,Male,20.4,4.45,8.05,9.0,21.0,119.0,154.0,7.809566644514434,3,4,8
2024-05-27,2806,31.0,Female,23.38,7.34,7.96,9.0,76.0,221.0,159.0,4.145997208152665,9,1,7
2024-10-19,6339,20.0,Other,22.53,7.29,8.75,9.0,62.0,88.0,102.0,6.132785467630007,1,7,10
2024-07-10,9435,51.0,Female,22.43,4.1,5.67,7.0,7.0,268.0,25.0,7.131631847944318,8,4,10
2024-10-13,4856,25.0,Male,20.32,1.67,5.35,10.0,50.0,113.0,57.0,4.711647104300458,7,10,6
2024-02-03,5855,47.0,Other,21.12,5.14,8.02,8.0,21.0,260.0,19.0,7.247780226143401,6,1,7
2024-05-26,4811,31.0,Other,20.25,2.13,5.88,6.0,89.0,132.0,23.0,7.612248703080451,8,10,10
2024-02-24,8521,35.0,Other,20.08,1.5,5.42,1.0,15.0,246.0,28.0,8.689541434033904,10,4,10
2024-03-25,3714,53.0,Other,23.47,6.0,6.54,7.0,33.0,132.0,116.0,8.549473712946984,8,4,10
2024-09-13,7693,45.0,Other,20.92,3.91,6.99,9.0,23.0,290.0,41.0,6.571155477912857,4,6,7
2024-03-17,5887,24.0,Other,22.43,4.24,5.81,2.0,27.0,102.0,102.0,10.3677164757905,6,7,9
2024-03-10,1048,37.0,Female,23.65,8.17,8.52,1.0,32.0,294.0,111.0,8.444633541664924,5,5,7
2024-03-16,1498,54.0,Other,23.97,8.11,8.14,9.0,51.0,144.0,164.0,10.635780348497056,4,3,7
2024-02-26,8171,39.0,Male,20.57,5.24,8.68,6.0,88.0,265.0,112.0,6.073284448914563,8,5,3
2024-08-04,9721,56.0,Female,23.52,4.68,5.16,1.0,2.0,71.0,115.0,9.99518222301609,5,9,4
2024-06-01,7875,40.0,Female,21.53,4.5,6.97,3.0,73.0,26.0,162.0,10.323192658269257,7,7,6
2024-09-22,5122,21.0,Other,22.78,4.13,5.34,9.0,25.0,97.0,91.0,5.272434260112851,8,4,5
2024-09-25,8801,51.0,Other,22.98,4.05,5.06,8.0,42.0,248.0,45.0,10.445660305663184,9,5,1
2024-12-18,7582,18.0,Other,22.52,5.98,7.47,4.0,35.0,287.0,102.0,10.097856597955904,7,10,3
2024-03-19,1969,32.0,Male,20.83,3.05,6.21,4.0,15.0,163.0,38.0,7.44047669471882,10,8,1
2024-08-30,8641,59.0,Other,21.73,5.97,8.24,7.0,36.0,177.0,122.0,5.600991683725011,9,5,3
2024-10-28,3374,29.0,Other,23.33,4.42,5.09,10.0,53.0,130.0,138.0,8.566263615008708,1,4,4
2024-07-16,6537,44.0,Male,23.17,7.42,8.25,1.0,73.0,52.0,117.0,5.1593917267324585,2,1,7
2024-06-09,1396,34.0,Male,20.25,1.31,5.06,7.0,63.0,139.0,129.0,8.084432462239997,1,4,3
2024-12-16,9669,55.0,Female,20.65,1.74,5.09,7.0,55.0,167.0,60.0,9.516639152178756,2,4,1
2024-04-02,9197,25.0,Other,20.3,4.73,8.43,8.0,37.0,159.0,22.0,7.928983992885766,1,7,8
2024-05-09,1617,53.0,Other,23.2,6.58,7.38,10.0,39.0,33.0,83.0,8.779570758791852,8,1,9
2024-05-29,6323,47.0,Male,23.3,6.36,7.06,2.0,77.0,182.0,58.0,10.388781184580552,9,10,9
2024-07-29,8949,21.0,Female,21.97,4.16,6.19,1.0,28.0,202.0,111.0,11.569475843066272,9,9,10
2024-12-14,9446,54.0,Male,22.87,5.79,6.93,4.0,81.0,,59.0,5.151559747882092,4,6,4
2024-01-26,1339,39.0,Other,20.32,5.53,9.21,9.0,60.0,150.0,60.0,7.431454169788968,3,4,2
2024-06-27,9010,18.0,Male,21.03,2.0,4.97,4.0,39.0,187.0,7.0,9.944805746277783,5,3,7
2024-09-18,9400,27.0,Male,20.47,3.86,7.39,2.0,11.0,12.0,107.0,11.970936632378224,6,5,9
2024-07-26,3017,44.0,Other,21.03,4.24,7.2,2.0,18.0,86.0,17.0,10.62286804835229,8,9,1
2024-04-11,2971,27.0,Other,21.33,4.06,6.72,7.0,11.0,104.0,160.0,8.388955955847617,8,2,7
2024-11-22,8665,25.0,Female,22.62,3.56,4.94,5.0,26.0,55.0,124.0,7.824861232845875,5,1,6
2024-07-22,9731,46.0,Male,21.03,6.07,9.03,2.0,11.0,202.0,178.0,7.133248164023416,6,7,5
2024-09-24,9978,53.0,Female,23.48,7.03,7.55,4.0,5.0,,75.0,4.796274098726426,1,8,1
2024-08-23,5403,56.0,Male,23.42,7.79,8.38,8.0,9.0,94.0,154.0,10.895776620452091,5,5,5
2024-03-11,3151,59.0,Male,21.58,6.81,9.23,3.0,73.0,249.0,106.0,5.33669970824776,4,6,5
2024-10-27,9324,20.0,Female,23.57,8.2,8.63,10.0,56.0,153.0,69.0,8.102334012277744,10,2,1
2024-05-10,4987,47.0,Male,20.32,5.69,9.38,1.0,41.0,150.0,168.0,10.168736590401783,1,9,1
2024-04-22,1762,32.0,Other,21.93,6.97,9.04,9.0,13.0,263.0,75.0,6.185630599986362,10,3,4
2024-05-03,8903,31.0,Other,20.12,4.01,7.9,2.0,45.0,286.0,90.0,5.069933310937394,8,1,10
2024-10-26,7763,41.0,Female,20.42,4.62,8.21,4.0,57.0,25.0,116.0,8.469036566881062,3,9,3
2024-02-26,2605,26.0,Other,23.43,8.71,9.28,3.0,87.0,239.0,68.0,10.616074595522118,6,6,7
2024-12-18,8191,47.0,Male,23.3,5.76,6.46,8.0,68.0,149.0,59.0,11.1433520573203,1,7,1
2024-07-09,7278,46.0,Male,23.05,3.86,4.81,6.0,74.0,186.0,40.0,10.141842329324742,5,10,10
2024-08-17,5719,29.0,Male,21.73,5.75,8.02,10.0,10.0,55.0,22.0,10.99768820276811,4,4,3
2024-08-07,8905,27.0,Male,22.85,3.37,4.52,2.0,65.0,81.0,167.0,4.54503267697514,5,10,9
2024-06-24,1271,51.0,Female,20.65,1.75,5.1,5.0,11.0,206.0,92.0,4.300121975405567,7,10,8
2024-10-03,1202,29.0,Male,20.63,3.47,6.84,2.0,61.0,293.0,97.0,8.695959753459208,8,3,2
2024-01-29,3412,55.0,Male,23.33,5.04,5.7,7.0,43.0,115.0,107.0,11.059211554990956,7,6,5
2024-10-01,6485,50.0,Other,21.37,2.47,5.1,4.0,52.0,148.0,81.0,11.472508615857793,5,1,9
2024-02-08,2229,51.0,Female,23.5,7.38,7.88,7.0,22.0,217.0,40.0,6.663456909692837,5,5,8
2024-06-15,6344,27.0,Female,23.58,8.1,8.52,2.0,74.0,235.0,135.0,9.791684645453042,5,1,3
2024-10-09,9380,40.0,Other,23.17,6.7,7.54,4.0,30.0,146.0,95.0,4.258164943914783,1,2,3
2024-01-12,6262,56.0,Male,23.48,4.07,4.59,9.0,56.0,91.0,59.0,5.963096106403336,9,8,9
2024-05-06,8268,24.0,Male,23.37,5.13,5.77,6.0,44.0,136.0,120.0,9.646087201038142,3,6,2
2024-08-25,5062,46.0,Other,21.5,5.09,7.59,7.0,9.0,76.0,0.0,10.201332187418364,2,4,8
2024-11-27,7967,32.0,Female,23.95,7.74,7.79,7.0,1.0,61.0,111.0,4.132304807562584,6,3,1
2024-05-24,9917,24.0,Male,21.12,5.39,8.28,1.0,15.0,113.0,121.0,8.36207936983191,7,10,2
2024-06-23,3614,39.0,Female,23.07,4.29,5.22,9.0,16.0,280.0,87.0,10.525830556250536,4,3,3
2024-11-21,7742,57.0,Other,22.72,8.02,9.3,2.0,46.0,111.0,46.0,9.82296961413828,10,1,8
2024-12-06,1007,28.0,Male,20.95,4.68,7.73,7.0,15.0,100.0,173.0,9.45107464056937,2,10,2
2024-01-13,8068,22.0,Female,22.17,4.62,6.45,3.0,59.0,3.0,6.0,11.939955406311384,6,1,10
2024-03-26,9733,46.0,Male,22.33,4.33,6.0,7.0,47.0,149.0,154.0,8.791931061035829,4,10,7
2024-01-03,2360,57.0,Other,22.28,5.94,7.65,5.0,14.0,153.0,34.0,9.013792736173794,5,8,2
2024-07-05,2187,48.0,Female,23.97,7.71,7.74,9.0,84.0,139.0,121.0,7.891957721442526,3,6,4
2024-11-23,8523,24.0,Other,23.38,8.38,9.0,9.0,19.0,249.0,132.0,7.333497361997659,3,1,10
2024-05-22,6648,29.0,Female,23.58,8.76,9.18,10.0,78.0,205.0,90.0,10.28688740573891,9,5,3
2024-10-13,4084,19.0,Other,21.1,4.39,7.29,4.0,87.0,233.0,148.0,8.976001226503607,6,8,10
2024-05-24,6512,37.0,Male,21.57,6.22,8.65,6.0,31.0,222.0,120.0,5.473879928249809,3,4,5
2024-06-09,9857,20.0,Other,20.88,1.51,4.63,4.0,35.0,290.0,170.0,5.723938803168871,4,10,4
2024-07-18,2898,44.0,Female,22.95,7.72,8.77,1.0,81.0,281.0,121.0,10.987623559983962,1,2,7
2024-07-04,8217,42.0,Male,21.33,2.32,4.99,9.0,62.0,162.0,79.0,7.652279781253117,3,2,8
2024-04-04,3025,40.0,,20.6,4.25,7.65,8.0,55.0,274.0,148.0,7.139403412837447,3,8,10
2024-04-14,9370,35.0,Female,21.6,5.06,7.46,1.0,5.0,134.0,132.0,8.130360769128798,6,1,9
2024-12-22,1142,34.0,Male,22.68,4.63,5.95,10.0,44.0,133.0,98.0,10.88540687479897,7,2,6
2024-01-13,7456,26.0,Other,22.52,4.13,5.61,9.0,45.0,267.0,156.0,8.075716241660988,1,4,7
2024-01-28,4562,29.0,Other,23.53,6.14,6.6,6.0,67.0,75.0,22.0,9.767792041672283,8,2,2
2024-07-31,8869,51.0,Male,20.47,1.39,4.93,4.0,82.0,7.0,92.0,10.75121902712362,7,4,1
2024-02-08,5092,50.0,Female,22.25,4.16,5.91,2.0,82.0,187.0,89.0,11.868372358377805,10,7,1
2024-06-25,1551,35.0,Female,20.4,4.83,8.43,8.0,8.0,231.0,147.0,5.258737730229162,8,1,10
2024-09-26,7901,39.0,Female,22.02,3.73,5.71,9.0,71.0,23.0,129.0,4.201171346981756,6,2,8
2024-01-05,1108,53.0,Female,22.15,3.41,5.26,4.0,61.0,225.0,131.0,8.179725988387435,6,9,2
2024-07-07,8549,,Female,22.4,7.5,9.1,9.0,29.0,166.0,73.0,5.784507688755764,9,4,3
2024-06-28,5612,29.0,Female,23.22,7.06,7.84,7.0,24.0,168.0,109.0,4.587240916192688,9,2,5
2024-10-25,7454,25.0,Male,23.67,8.96,9.3,3.0,59.0,199.0,154.0,10.95798586575319,5,9,8
2024-03-04,7807,19.0,Other,23.0,4.27,5.27,5.0,41.0,0.0,149.0,9.054655768379169,10,1,6
2024-11-27,1819,33.0,Other,23.52,4.66,5.15,2.0,60.0,85.0,61.0,8.75390674195856,7,4,9
2024-10-13,6689,49.0,Female,22.43,5.56,7.13,10.0,15.0,9.0,73.0,10.043174423873255,1,2,4
2024-10-10,4562,56.0,Female,23.48,7.45,7.97,10.0,8.0,46.0,62.0,7.123102043610346,6,9,8
2024-01-13,2714,28.0,Male,23.88,8.69,8.81,5.0,54.0,187.0,168.0,9.205691751792491,6,6,2
2024-10-06,7194,34.0,Male,22.37,4.9,6.53,10.0,53.0,170.0,120.0,9.01752224250262,7,9,5
2024-08-02,1807,26.0,Female,22.08,4.11,6.03,4.0,40.0,165.0,81.0,11.165126086329009,1,10,4
2024-07-09,6144,21.0,Female,20.92,5.33,8.42,4.0,84.0,64.0,110.0,9.67132858530601,8,9,2
2024-08-23,5145,27.0,Female,20.67,3.37,6.7,3.0,85.0,103.0,109.0,9.39849871915169,8,10,6
2024-12-26,9116,21.0,Other,22.92,6.07,7.15,8.0,74.0,52.0,146.0,11.478011174171623,9,5,6
2024-08-31,5733,26.0,Other,23.28,8.15,8.87,8.0,5.0,222.0,154.0,11.540884827520271,3,9,9
2024-07-16,9100,24.0,Female,20.3,4.12,7.82,5.0,77.0,13.0,52.0,10.9128267653884,10,3,5
2024-12-15,4503,31.0,Other,23.63,4.85,5.21,2.0,21.0,235.0,127.0,6.038384105772111,4,2,1
2024-10-31,7422,54.0,Other,23.73,5.79,6.05,1.0,67.0,244.0,70.0,5.930460479703803,8,4,7
2024-04-01,4146,39.0,Female,22.1,4.19,6.09,4.0,72.0,101.0,18.0,8.61217186348761,6,6,7
2024-05-08,3196,24.0,Female,22.35,3.28,4.93,6.0,89.0,17.0,116.0,9.672055398978912,5,3,9
2024-09-06,3735,56.0,Female,23.32,7.88,8.57,1.0,20.0,76.0,13.0,11.868779962368656,2,2,9
2024-04-01,9699,19.0,Other,20.62,6.06,9.44,3.0,1.0,9.0,117.0,11.890401415557914,1,10,3
2024-04-20,7557,54.0,Other,22.33,4.14,5.81,8.0,25.0,157.0,151.0,7.657551380624189,5,10,7
2024-06-25,1638,33.0,Male,23.78,6.2,6.42,6.0,16.0,40.0,53.0,4.747360780277159,10,10,8
2024-11-27,8313,51.0,Other,22.92,6.56,7.65,5.0,29.0,74.0,51.0,6.928793334122869,4,10,6
2024-10-16,6310,48.0,Female,23.7,5.69,5.99,1.0,34.0,248.0,84.0,6.930596829636524,2,8,3
2024-01-23,9188,39.0,Other,20.62,2.8,6.18,4.0,48.0,187.0,55.0,4.573808561385558,3,1,1
2024-07-27,5344,43.0,Male,20.3,3.61,7.31,10.0,72.0,21.0,52.0,5.449544052402826,7,3,5
2024-05-14,7975,43.0,Male,20.52,1.55,5.04,6.0,19.0,194.0,171.0,10.702571744771562,6,8,2
2024-03-08,9078,35.0,Other,22.3,7.12,8.82,9.0,21.0,251.0,164.0,10.388074676017617,4,4,8
2024-05-28,6262,20.0,Male,22.53,7.46,8.93,9.0,89.0,164.0,139.0,6.001648905766711,8,2,2
2024-01-10,1617,34.0,Other,20.75,1.35,4.6,10.0,15.0,256.0,136.0,7.432109861448255,2,9,8
2024-07-01,3928,48.0,Other,22.78,4.58,5.79,1.0,86.0,31.0,61.0,10.117239294190128,8,2,4
2024-04-27,8707,28.0,Other,23.35,5.35,6.0,1.0,85.0,128.0,120.0,6.594437016962707,1,1,9
2024-02-01,6941,43.0,Female,20.68,3.99,7.31,5.0,29.0,231.0,150.0,6.074268565995381,9,9,1
2024-04-17,5122,28.0,Female,22.6,4.35,5.75,8.0,74.0,105.0,119.0,10.894149180597529,10,1,4
2024-08-02,7289,40.0,Male,23.78,4.47,4.68,5.0,83.0,47.0,32.0,4.204683607947716,9,9,7
2024-04-20,9513,21.0,Male,20.37,2.54,6.18,9.0,86.0,119.0,160.0,9.28364536140666,8,1,8
2024-01-15,3852,36.0,Other,22.83,3.52,4.69,8.0,34.0,117.0,91.0,4.705223021823166,5,7,1
2024-03-15,2746,32.0,Male,20.82,5.38,8.57,10.0,22.0,16.0,132.0,11.235275349048177,7,5,5
2024-10-08,4157,19.0,Female,22.42,5.27,6.85,9.0,18.0,90.0,80.0,6.731049889994496,7,2,1
2024-03-06,3348,36.0,Other,23.05,4.49,5.44,9.0,81.0,235.0,136.0,4.0000674576904345,4,4,3
2024-09-30,3549,42.0,Female,23.0,7.28,8.28,5.0,41.0,61.0,125.0,8.41088457422759,3,9,3
2024-02-18,2494,39.0,Female,23.1,5.15,6.05,7.0,21.0,295.0,146.0,7.623772697525869,10,9,8
2024-05-29,6692,26.0,Female,21.47,5.31,7.85,2.0,30.0,287.0,8.0,10.713320663069531,8,8,4
2024-11-03,7676,26.0,Male,20.48,1.75,5.26,8.0,47.0,45.0,96.0,,5,9,3
2024-06-07,3426,56.0,Other,23.98,4.5,4.52,3.0,14.0,262.0,98.0,8.27068253107982,6,8,8
2024-04-07,1384,36.0,Female,22.37,3.33,4.96,2.0,1.0,203.0,22.0,9.208196013123503,5,2,3
2024-12-02,9350,53.0,Other,21.18,6.59,9.41,4.0,27.0,229.0,32.0,4.971491784097641,5,10,9
2024-01-17,8868,37.0,Male,20.82,5.94,9.12,3.0,3.0,30.0,,7.93557137740936,2,8,2
2024-02-17,7206,31.0,Female,23.37,5.27,5.9,10.0,31.0,111.0,98.0,10.158124668713592,9,2,4
2024-08-30,9766,23.0,Male,20.65,5.73,9.08,1.0,87.0,124.0,113.0,10.172865032290025,2,3,10
2024-09-09,6284,25.0,Female,21.47,2.39,4.92,4.0,75.0,178.0,85.0,11.012650969269451,2,1,8
2024-03-09,2562,57.0,Female,20.07,2.68,6.61,2.0,70.0,163.0,96.0,8.969672893453708,2,3,3
2024-11-16,6885,38.0,Male,23.72,4.6,4.88,10.0,86.0,135.0,60.0,6.697375764553931,5,7,2
2024-12-23,8530,47.0,Female,21.3,6.12,8.82,1.0,19.0,1.0,29.0,6.381714676393488,10,6,10
2024-10-01,5482,21.0,Other,22.62,7.34,8.73,2.0,50.0,238.0,158.0,5.944268429363096,5,9,2
2024-01-25,2929,22.0,Other,20.32,5.16,8.84,3.0,52.0,9.0,176.0,7.51441597335395,9,1,2
2024-10-28,8414,23.0,Female,22.3,5.25,6.95,2.0,57.0,78.0,76.0,4.371400973308725,9,3,4
2024-01-03,6177,44.0,Other,23.03,5.55,6.51,1.0,52.0,10.0,24.0,10.014088033432095,3,6,10
2024-06-12,3976,30.0,Male,23.68,6.78,7.09,9.0,45.0,25.0,0.0,6.491147000238468,1,3,4
2024-07-28,4673,56.0,Male,22.08,5.4,7.32,1.0,15.0,21.0,72.0,4.614749273678567,9,6,8
2024-05-14,6003,33.0,Female,21.7,6.34,8.64,3.0,76.0,107.0,73.0,4.403994754762665,8,1,7
2024-01-10,7051,31.0,Female,23.55,4.4,4.85,10.0,80.0,99.0,162.0,10.138599431652208,5,6,7
2024-03-30,3533,23.0,Other,22.3,6.85,8.55,5.0,86.0,12.0,85.0,6.038505420233217,5,7,6
2024-08-27,7969,20.0,Other,20.15,4.55,8.4,4.0,43.0,214.0,7.0,8.729030316387114,7,3,7
2024-06-09,7858,46.0,Male,20.6,4.21,7.61,3.0,36.0,106.0,75.0,9.90521591837047,1,5,1
2024-01-02,9901,42.0,Other,21.0,4.36,7.36,7.0,84.0,26.0,22.0,8.079779138679736,7,10,1
2024-05-21,7672,46.0,Female,21.5,5.17,7.67,1.0,22.0,209.0,147.0,7.211397313393667,4,9,1
2024-08-09,8532,43.0,Male,23.45,7.71,8.26,5.0,50.0,56.0,79.0,4.836262646007989,3,3,10
2024-07-09,5302,44.0,Female,22.75,7.51,8.76,2.0,24.0,225.0,25.0,8.488148101350019,4,4,5
2024-08-09,6459,59.0,Female,21.97,6.05,8.08,4.0,79.0,130.0,127.0,10.717270848739894,5,5,2
2024-11-13,2068,19.0,Male,22.3,7.64,9.34,5.0,25.0,18.0,30.0,8.989066965885307,3,4,10
2024-12-02,9610,43.0,Female,20.12,2.58,6.47,9.0,85.0,140.0,41.0,8.240881237961894,4,3,3
2024-11-01,5182,57.0,Male,21.47,5.52,8.05,10.0,68.0,288.0,167.0,4.427595162924325,9,8,9
2024-05-12,4314,57.0,Female,20.67,4.54,7.87,2.0,9.0,114.0,149.0,10.405484645551162,4,1,2
2024-10-05,3273,33.0,Female,21.85,6.95,9.1,9.0,14.0,14.0,42.0,6.399535930567374,6,7,6
2024-03-03,5094,56.0,Other,21.7,5.68,7.98,3.0,25.0,229.0,96.0,9.241514518904872,9,9,4
2024-10-28,3806,47.0,Male,22.77,6.4,7.64,3.0,1.0,217.0,155.0,5.797369590620733,8,7,2
2024-03-23,9847,40.0,Other,23.93,4.55,4.61,3.0,68.0,11.0,35.0,9.316169805375909,2,10,4
2024-08-08,7799,39.0,Other,21.45,6.8,9.35,5.0,89.0,38.0,174.0,8.072554877548214,1,8,5
2024-11-04,7041,23.0,Female,23.05,4.62,5.57,3.0,56.0,79.0,15.0,5.489341562221346,8,6,5
2024-07-23,1446,25.0,Male,21.3,5.09,7.79,9.0,53.0,32.0,107.0,7.822698371713719,5,3,9
2024-07-09,4664,39.0,Female,23.28,6.64,7.36,2.0,24.0,283.0,167.0,4.600015420989253,9,10,9
2024-07-13,5094,27.0,Male,23.23,4.29,5.06,10.0,51.0,58.0,175.0,4.895106054750328,7,10,3
2024-11-01,4419,58.0,Female,21.67,3.7,6.03,4.0,48.0,31.0,174.0,11.919680660131268,4,2,10
2024-08-22,3409,18.0,Male,20.27,3.69,7.42,2.0,36.0,161.0,172.0,10.390958542076383,5,3,2
2024-02-28,7288,22.0,Male,21.4,5.87,8.47,1.0,22.0,103.0,20.0,4.663855847403697,4,10,4
2024-02-22,9838,47.0,Male,22.85,4.74,5.89,7.0,43.0,247.0,142.0,6.225106452414465,5,3,4
2024-02-16,9618,53.0,Other,23.58,6.39,6.81,4.0,44.0,50.0,85.0,11.078347481714882,1,7,6
2024-01-13,7901,19.0,Other,23.13,5.49,6.36,1.0,70.0,207.0,130.0,11.731682698632918,5,6,4
2024-08-02,3501,44.0,Other,20.98,5.3,8.32,1.0,4.0,264.0,140.0,4.313374039012932,6,9,6
